epoch,train_loss,val_loss,learning_rate,train_time,val_time,head1,thorax1,abdomen1,forelegR1,forelegL1,midlegR1,midlegL1,hindlegR1,hindlegL1
12,2.115260394930374e-05,0.00010458353062858805,9.999999747378752e-05,42.84564208984375,1.3045825958251953,2.4652790671098046e-05,2.5332621589768678e-05,4.855157749261707e-05,1.1286313565506134e-05,1.5113458175619598e-05,2.2389072910300456e-05,1.5277737475116737e-05,1.8544576960266568e-05,9.225268513546325e-06
13,3.347494202898815e-05,0.00010288398334523663,9.999999747378752e-05,41.34762954711914,1.0859489440917969,5.1145703764632344e-05,3.6262310459278524e-05,5.316251554177143e-05,3.352971907588653e-05,1.3122704331181012e-05,1.4635031220677774e-05,4.31266707892064e-05,2.4942281015682966e-05,3.134752842015587e-05
14,0.00012154872820246965,9.351819608127698e-05,9.999999747378752e-05,43.306575775146484,1.020200490951538,2.917738675023429e-05,3.07532463921234e-05,3.821619975497015e-05,0.0003953248087782413,0.0001650971098570153,1.6815576600492932e-05,0.0003873910172842443,1.6778441931819543e-05,1.4384751921170391e-05
15,4.8897883971221745e-05,0.0001119707158068195,9.999999747378752e-05,41.733802795410156,0.9726142883300781,3.896750422427431e-05,3.811864007730037e-05,3.0163919291226193e-05,3.057441062992439e-05,1.3039182704233099e-05,1.620904185983818e-05,1.2466197404137347e-05,0.00018002370779868215,8.051832992350683e-05
16,4.587784860632382e-05,8.562653965782374e-05,9.999999747378752e-05,42.27130889892578,1.1883387565612793,4.819287278223783e-05,2.798669993353542e-05,4.5207700168248266e-05,1.1603540770011023e-05,1.7663447579252534e-05,1.7894237316795625e-05,0.00014004787954036146,3.0478197004413232e-05,7.382609328487888e-05
17,2.501163362467196e-05,9.292044705944136e-05,9.999999747378752e-05,46.47235870361328,0.9939515590667725,3.088633093284443e-05,3.0267559850472026e-05,2.406397288723383e-05,1.375016199745005e-05,1.665895433689002e-05,6.47377673885785e-05,6.081163519411348e-06,1.523209812148707e-05,2.3426673578796908e-05
18,3.0501503715640865e-05,0.0001017260437947698,9.999999747378752e-05,43.186134338378906,1.0075109004974365,2.8982960429857485e-05,2.686639163584914e-05,2.8938313334947452e-05,1.5235265891533345e-05,1.5815725419088267e-05,4.511179940891452e-05,3.016275331901852e-05,7.546159031335264e-05,7.938729140732903e-06
19,4.454589361557737e-05,8.510181214660406e-05,9.999999747378752e-05,41.591312408447266,1.0284371376037598,1.991445606108755e-05,2.2405038180295378e-05,2.3921174943097867e-05,8.358955710718874e-06,0.00024699163623154163,2.2192372853169218e-05,5.820727437821915e-06,4.5067950850352645e-05,6.2406606957665645e-06
20,1.73856460605748e-05,9.416274406248704e-05,9.999999747378752e-05,40.9752311706543,0.9850568771362305,3.3566804631846026e-05,1.6932852304307744e-05,2.1486077457666397e-05,1.2741588761855382e-05,1.0595214916975237e-05,5.087201316200662e-06,2.1450050553539768e-05,2.521375790820457e-05,9.397260328114498e-06
21,8.003621769603342e-05,0.00010723256127675995,9.999999747378752e-05,41.7303352355957,1.0132343769073486,4.709863060270436e-05,3.1449068046640605e-05,5.70011543459259e-05,3.3267212984355865e-06,2.0258292352082208e-05,1.4732603631273378e-05,8.246421930380166e-05,0.00018710413132794201,0.00027689101989381015
22,1.3981429219711572e-05,9.98923133010976e-05,9.999999747378752e-05,41.082916259765625,0.9811251163482666,1.1538788385223597e-05,2.1588552044704556e-05,3.5328772355569527e-05,1.9243099814048037e-05,1.1035573152184952e-05,4.9632963055046275e-06,1.0981732884829398e-05,8.151093425112776e-06,3.0019414225535e-06
23,1.5811143384780735e-05,9.772351040737703e-05,9.999999747378752e-05,41.0069580078125,1.133824348449707,3.461774394963868e-05,1.2472843081923202e-05,3.377541361260228e-05,4.873225407209247e-06,1.2755323041346855e-05,1.572724613652099e-05,1.202059502247721e-05,1.0922546607616823e-05,5.135348146723118e-06
24,1.8504069885239005e-05,9.136840526480228e-05,9.999999747378752e-05,41.623104095458984,1.2989459037780762,2.704859980440233e-05,1.364639956591418e-05,2.1934814867563546e-05,4.002395598945441e-06,9.633044101065025e-06,1.1888568224094342e-05,6.058422150090337e-05,1.1586817890929524e-05,6.211749678186607e-06
25,1.700160100881476e-05,0.00010125714470632374,9.999999747378752e-05,41.163002014160156,1.3268282413482666,1.8827249732566997e-05,2.0792882423847914e-05,3.6088720662519336e-05,6.3246761783375405e-06,6.891417797305621e-06,6.5309782257827464e-06,2.6289260858902708e-05,1.9561148292268626e-05,1.1708058991644066e-05
26,1.9646837245090865e-05,9.608004620531574e-05,9.999999747378752e-05,41.11081314086914,1.0389773845672607,3.946838842239231e-05,2.3173110093921423e-05,3.603931327234022e-05,8.174072718247771e-06,7.364338671322912e-06,1.1925613762286957e-05,1.684777089394629e-05,3.004097379744053e-05,3.7879449337197e-06
27,1.8172546333516948e-05,9.932015382219106e-05,9.999999747378752e-05,41.06680679321289,0.9761226177215576,2.8316871976130642e-05,2.749220766418148e-05,4.864589573116973e-05,9.91292927210452e-06,1.683389018580783e-05,6.830563052062644e-06,1.2776737094100099e-05,2.8678921353275655e-06,9.875917385215871e-06
28,1.750048977555707e-05,0.00010041046334663406,9.999999747378752e-05,40.939876556396484,0.9958679676055908,3.853434100165032e-05,1.23303334476077e-05,3.397120599402115e-05,1.3286638022691477e-05,1.0226410267932806e-05,1.3852552001480944e-05,1.715077814878896e-05,1.2315722415223718e-05,5.836429409100674e-06
29,1.0685706911317538e-05,0.00010211118933511898,9.999999747378752e-05,40.87957000732422,0.9901120662689209,1.2604771654878277e-05,2.9376284146565013e-05,1.4125976122159045e-05,9.22164963412797e-06,9.846949069469701e-06,8.473659363517072e-06,4.623170752893202e-06,5.20722960573039e-06,2.691671625143499e-06
30,1.0669467883417383e-05,9.261603554477915e-05,9.999999747378752e-05,40.898460388183594,0.9666397571563721,2.145023609045893e-05,1.5759429516037926e-05,2.0086557924514636e-05,1.1250609531998634e-05,3.072415438509779e-06,4.2949568523908965e-06,1.2784994396497495e-05,4.223300493322313e-06,3.102707069047028e-06
31,7.889423432061449e-05,0.00010332742385799065,9.999999747378752e-05,40.461769104003906,0.9891154766082764,1.6869884348125197e-05,1.89474958460778e-05,1.5897890989435837e-05,0.00037888967199251056,8.653881377540529e-05,8.247294317698106e-06,0.00017485061835031956,3.2411751362815266e-06,6.565246621903498e-06
32,7.283148079295643e-06,9.951363608706743e-05,9.999999747378752e-05,40.888797760009766,1.0131921768188477,1.009931384032825e-05,9.212860277330037e-06,1.6681282431818545e-05,7.957410161907319e-06,3.495291139188339e-06,3.963590188504895e-06,6.375329121510731e-06,2.9041759717074456e-06,4.859075488639064e-06
33,1.0432921044412069e-05,9.704202238935977e-05,9.999999747378752e-05,40.8603401184082,1.0021777153015137,2.0998775653424673e-05,2.6381832867627963e-05,1.698257437965367e-05,6.888594725751318e-06,4.263965365680633e-06,6.315112841548398e-06,5.329709892976098e-06,4.423110112838913e-06,2.3126076484913938e-06
34,9.2420305009e-06,9.996040171245113e-05,9.999999747378752e-05,40.76750564575195,1.0097661018371582,1.748823342495598e-05,1.1528373761393595e-05,1.155512836703565e-05,6.286491952778306e-06,9.758581654750742e-06,1.388872078678105e-05,2.7393537038733484e-06,2.5886238290695474e-06,7.344765435846057e-06
35,1.653909930610098e-05,0.00010412737174192443,9.999999747378752e-05,41.1046142578125,1.0025408267974854,3.1064366339705884e-05,1.6719321138225496e-05,1.6359668734367006e-05,1.1230253221583553e-05,2.705375663936138e-05,2.11220103665255e-05,6.539552941831062e-06,1.3929347005614545e-05,4.833611001231475e-06
36,2.670337380550336e-05,0.00010118310456164181,9.999999747378752e-05,40.968074798583984,0.9952216148376465,9.577722266840283e-06,1.1934047506656498e-05,1.1748598808480892e-05,2.4645828489155974e-06,0.0001829993852879852,1.2323199371166993e-05,2.957775905088056e-06,4.175265530648176e-06,2.1497171474038623e-06
37,8.538690963177942e-06,0.0001030524363159202,9.999999747378752e-05,40.99293899536133,0.9673991203308105,1.981276182050351e-05,1.3007030247536022e-05,7.511249350500293e-06,1.3495977327693254e-05,3.895394911523908e-06,2.223168394266395e-06,9.362231139675714e-06,2.122777914337348e-06,5.417624379333574e-06
38,1.028454425977543e-05,9.840362326940522e-05,9.999999747378752e-05,41.50759506225586,1.2153732776641846,2.2051042833481915e-05,9.453386155655608e-06,1.5228212760121096e-05,2.142750645361957e-06,2.958951199616422e-06,3.4118859275622526e-06,8.903170055418741e-06,4.612435532180825e-06,2.379906436544843e-05
39,7.81961625762051e-06,9.9602882983163e-05,9.999999747378752e-05,41.4855842590332,1.263333797454834,1.532972964923829e-05,7.912336513982154e-06,2.1384899810072966e-05,3.507211431497126e-06,6.770978416170692e-06,5.267498181638075e-06,4.528834779193858e-06,3.26581312037888e-06,2.4092419153021183e-06
40,1.084996165445773e-05,0.00011237852595513687,9.999999747378752e-05,41.26593780517578,1.0393974781036377,3.9261118217837065e-05,7.197397280833684e-06,1.980209162866231e-05,3.393473434698535e-06,8.456366231257562e-06,9.393589607498143e-06,2.6877239633904537e-06,3.150133352392004e-06,4.307756626076298e-06
41,2.4012933863559738e-05,0.00010621603723848239,9.999999747378752e-05,41.1750373840332,1.00343918800354,2.0470295567065477e-05,8.524778422724921e-06,2.09694971999852e-05,7.190508313215105e-06,4.382512543088524e-06,6.469366326200543e-06,0.00014002858370076865,6.576844953087857e-06,1.5040174048408517e-06
42,6.504028988274513e-06,0.00010784123151097447,9.999999747378752e-05,42.16619873046875,1.0128812789916992,7.235903467517346e-06,1.1395786714274436e-05,1.609815444680862e-05,2.5959382128348807e-06,5.5780687944206875e-06,2.693620899663074e-06,7.216833182610571e-06,2.8118070076743606e-06,2.9101431664457778e-06
43,1.31602491819649e-05,0.00010383668995928019,9.999999747378752e-05,41.28720474243164,1.0061967372894287,2.10186426556902e-05,2.3403012164635584e-05,1.7785010641091503e-05,4.687796717917081e-06,8.119724043353926e-06,8.154530405590776e-06,8.084577530098613e-06,1.4368413758347742e-05,1.2820530173485167e-05
44,8.858957698976155e-06,9.728196891956031e-05,9.999999747378752e-05,40.91130828857422,1.0135869979858398,2.538149601605255e-05,4.71843713967246e-06,1.8554892449174076e-05,4.961190825270023e-06,7.339003786910325e-06,6.7641194618772715e-06,5.156345196155598e-06,2.5582337457308313e-06,4.296901352063287e-06
45,7.910524800536223e-06,0.0001108115102397278,9.999999747378752e-05,41.157073974609375,1.022228479385376,1.3710155144508462e-05,8.696455552126281e-06,2.5414117772015743e-05,3.8425923776230775e-06,2.192188503613579e-06,5.6007670536928345e-06,2.7413702810008544e-06,7.2507659751863685e-06,1.7463024732933263e-06
46,8.206629900087137e-06,0.00010660161206033081,9.999999747378752e-05,41.01840591430664,1.0168259143829346,1.2507029168773443e-05,1.0619420208968222e-05,1.3466837117448449e-05,7.50215258449316e-06,5.597031304205302e-06,9.154014151135925e-06,4.358210844657151e-06,8.228305887314491e-06,2.426663968435605e-06
47,1.4903186638548505e-05,0.00010040980851044878,9.999999747378752e-05,40.80943298339844,1.0209572315216064,1.9730725398403592e-05,1.8279386495123617e-05,1.6617583241895773e-05,1.9729224732145667e-05,9.52141544985352e-06,1.0849161299120169e-05,1.6480831618537195e-05,1.9335535398568027e-05,3.5847999697580235e-06
48,4.647115201805718e-05,0.00010549362195888534,9.999999747378752e-05,40.859657287597656,1.0046265125274658,6.52841526971315e-06,1.3826672329741996e-05,1.1157439985254314e-05,0.0003605673846323043,6.365934495988768e-06,6.929047231096774e-06,8.034507118281908e-06,2.7408218556956854e-06,2.090067482640734e-06
49,6.083474090701202e-06,0.0001024710654746741,9.999999747378752e-05,41.60829162597656,1.2090294361114502,1.4636646483268123e-05,6.622699402214494e-06,1.6931595382629894e-05,3.1751296774018556e-06,2.165741761928075e-06,2.3626398615306243e-06,2.401524398010224e-06,2.7621981644188054e-06,3.693088274303591e-06
