epoch,train_loss,val_loss,learning_rate,train_time,val_time,head1,thorax1,abdomen1,forelegR1,forelegL1,midlegR1,midlegL1,hindlegR1,hindlegL1
9,6.0696856962749735e-05,0.00011319162877043709,9.999999747378752e-05,50.87416458129883,0.9519429206848145,4.5080349082127213e-05,5.2263345423853025e-05,8.23643131298013e-05,1.6452557247248478e-05,5.665335993398912e-05,4.62342104583513e-05,9.372636850457639e-05,9.999800386140123e-05,5.34991777385585e-05
10,8.665930363349617e-05,0.00011593764793360606,9.999999747378752e-05,50.70731735229492,0.9456965923309326,7.781822205288336e-05,5.9907360991928726e-05,4.795537097379565e-05,3.925222699763253e-05,3.792280767811462e-05,2.063054489553906e-05,7.993944018380716e-05,0.00023334452998824418,0.0001831632253015414
11,9.109487291425467e-05,0.0001144574343925342,9.999999747378752e-05,50.83350372314453,0.9580121040344238,8.76072226674296e-05,3.9731396100251004e-05,8.207189966924489e-05,4.554541010293178e-05,1.8534874470788054e-05,5.4956235544523224e-05,7.555647607659921e-05,0.0003656856424640864,5.016470095142722e-05
12,0.00012746751599479467,0.0001130503587774001,9.999999747378752e-05,52.07194900512695,1.005504846572876,0.00013567108544521034,5.998017149977386e-05,0.00012369875912554562,0.00017724750796332955,3.135254155495204e-05,6.911594391567633e-05,0.00013929931446909904,0.00037483652704395354,3.600577110773884e-05
13,0.00011357547191437334,0.00010677042882889509,9.999999747378752e-05,51.47582244873047,1.2002382278442383,6.790498446207494e-05,3.071873652515933e-05,4.1077302739722654e-05,1.694271486485377e-05,6.196129834279418e-05,0.00017885686247609556,0.00034620691440068185,0.000146130274515599,0.00013238006795290858
14,5.299225449562073e-05,0.00011222470493521541,9.999999747378752e-05,52.57366943359375,1.2218306064605713,3.2782339985715225e-05,2.9800337870256044e-05,3.515026764944196e-05,5.998140113661066e-05,0.00015240565699059516,1.5112764231162146e-05,0.00011191349040018395,2.758330447250046e-05,1.2200660421513021e-05
15,8.360090578207746e-05,0.00010352348181186244,9.999999747378752e-05,52.63832092285156,1.2199962139129639,4.715944669442251e-05,2.4310256776516326e-05,5.827327549923211e-05,0.0003863434540107846,1.7560931155458093e-05,0.00014559792180079967,2.1172192646190524e-05,2.8804199246224016e-05,2.318643055332359e-05
16,6.914726691320539e-05,0.00010798157745739445,9.999999747378752e-05,50.9985466003418,1.1137771606445312,5.356721158022992e-05,7.672233914490789e-05,5.9396083088358864e-05,2.8513870347524062e-05,2.3649823560845107e-05,4.2219475290039554e-05,7.882440695539117e-05,0.00025280078989453614,6.631415999436285e-06
17,0.0001332459069089964,0.0001231297937920317,9.999999747378752e-05,51.89132308959961,0.9276292324066162,5.222578693064861e-05,3.593179280869663e-05,8.866807911545038e-05,9.629079613659997e-06,7.844283391023055e-05,0.0003954288549721241,0.00030815048376098275,2.02000119315926e-05,0.0002105361345456913
18,8.018334483494982e-05,0.0001146226713899523,9.999999747378752e-05,51.07805633544922,0.9717013835906982,6.364742876030505e-05,4.906317553832196e-05,5.7854434999171644e-05,2.4605164071545005e-05,2.4244603991974145e-05,2.9259219445521012e-05,4.038912084070034e-05,2.0266910723876208e-05,0.0004123200196772814
19,0.00010064466914627701,0.00010461387864779681,9.999999747378752e-05,51.26166534423828,0.9616918563842773,5.954954031039961e-05,5.160016371519305e-05,5.227202200330794e-05,3.252418173360638e-05,0.0005325974780134857,3.485182242002338e-05,0.00010887064854614437,2.766962643363513e-05,5.866480933036655e-06
20,3.4915825381176546e-05,0.0001041906580212526,9.999999747378752e-05,51.01020812988281,0.9619612693786621,9.126425720751286e-05,4.602147964760661e-05,5.4471947805723175e-05,1.2302752111281734e-05,2.7843967473017983e-05,1.1335343515384011e-05,1.6164543922059238e-05,4.86874851048924e-05,6.150606168375816e-06
21,2.3444879843737e-05,9.956784197129309e-05,9.999999747378752e-05,50.86004638671875,0.9801485538482666,4.052351141581312e-05,4.948866626364179e-05,3.762105916393921e-05,1.4254984307626728e-05,1.0567921890469734e-05,1.2194050214020535e-05,9.728915756568313e-06,3.0180581234162673e-05,6.444218342949171e-06
22,9.060783486347646e-05,0.00010478933108970523,9.999999747378752e-05,50.974952697753906,0.9525449275970459,5.733276702812873e-05,4.855986117036082e-05,0.0001257626136066392,1.0826469406310935e-05,0.00010288072371622548,8.242939657066017e-05,0.00021627865498885512,9.914702241076156e-05,7.225298031698912e-05
23,4.387421358842403e-05,0.00011667830403894186,9.999999747378752e-05,52.952518463134766,0.9872827529907227,3.693973849294707e-05,4.927563713863492e-05,7.46554069337435e-05,4.798586087417789e-05,1.5408328181365505e-05,3.096592627116479e-05,4.624424036592245e-05,8.705553045729175e-05,6.337216291285586e-06
24,2.3354874429060146e-05,0.00010911605204455554,9.999999747378752e-05,51.4228630065918,1.206498622894287,4.208895916235633e-05,1.897669608297292e-05,3.281937097199261e-05,6.879397460579639e-06,1.13670403152355e-05,9.266538654628675e-06,4.0206501580541953e-05,3.799099795287475e-05,1.0598347216728143e-05
25,6.664154352620244e-05,0.00010795648267958313,9.999999747378752e-05,51.07434844970703,1.0623910427093506,3.18484781018924e-05,3.2244228350464255e-05,6.911736272741109e-05,1.7903983462019823e-05,2.8655789719778113e-05,0.0003515878051985055,1.2449497262423392e-05,1.1921883015020285e-05,4.4044827518519014e-05
26,1.835828516050242e-05,0.00010364820627728477,9.999999747378752e-05,50.74894714355469,0.9856293201446533,2.3380353013635613e-05,2.5437542717554606e-05,4.517709749052301e-05,1.1312723472656216e-05,1.6728145055822097e-05,1.379308378091082e-05,1.735551268211566e-05,5.221774699748494e-06,6.818324436608236e-06
27,4.677549804910086e-05,0.00010803165787365288,9.999999747378752e-05,51.11076736450195,0.9867160320281982,9.756073995959014e-05,4.9105794460047036e-05,3.152310455334373e-05,7.64763626648346e-06,1.5066647392814048e-05,6.312658570095664e-06,1.9617280486272648e-05,6.137276068329811e-05,0.00013277280959300697
28,5.555823736358434e-05,0.00013372261309996247,9.999999747378752e-05,50.87015151977539,0.9435055255889893,4.190196705167182e-05,3.171017306158319e-05,4.181566328043118e-05,4.7410736442543566e-05,8.787318620306905e-06,1.5405932572321035e-05,3.542932972777635e-05,0.00027307216078042984,4.490818810154451e-06
29,3.333548011141829e-05,9.750469325808808e-05,9.999999747378752e-05,51.05558776855469,0.9788694381713867,6.365564331645146e-05,2.162731470889412e-05,4.0237282519228756e-05,3.9623402699362487e-05,9.389356819156092e-06,5.511111157829873e-05,1.5522940884693526e-05,4.540710142464377e-05,9.44516887102509e-06
30,6.857598054921255e-05,0.00011328193068038672,9.999999747378752e-05,51.23709487915039,0.9676625728607178,7.783384353388101e-05,5.272979979054071e-05,4.05836763093248e-05,1.1392769920348655e-05,2.284296351717785e-05,4.9252164899371564e-05,0.0002183118340326473,0.00011689918028423563,2.733761903073173e-05
31,2.5326038667117245e-05,0.00011519109102664515,9.999999747378752e-05,52.02598190307617,1.062673807144165,3.57537210220471e-05,3.741185355465859e-05,5.565593164646998e-05,1.132301076722797e-05,3.41324157488998e-05,8.7321695900755e-06,1.4940302207833156e-05,2.564861460996326e-05,4.336332949606003e-06
32,5.8598834584699944e-05,0.00011905453720828518,9.999999747378752e-05,51.001930236816406,1.1982393264770508,2.9981536499690264e-05,2.0523060811683536e-05,2.5708779503474943e-05,0.00039003233541734517,7.834215466573369e-06,1.7959386241273023e-05,7.102805739123141e-06,4.6033947000978515e-06,2.3643993699806742e-05
33,3.5759749152930453e-05,0.00010489944543223828,9.999999747378752e-05,50.58708953857422,1.0056538581848145,4.8011781473178416e-05,1.7058031517080963e-05,2.266980845888611e-05,6.1087052927177865e-06,6.159093572932761e-06,9.386983947479166e-06,4.8545956815360114e-05,0.00016065903764683753,3.2383552479586797e-06
34,0.00010603941336739808,0.00010616309737088159,9.999999747378752e-05,50.55744934082031,0.9675519466400146,3.893925531883724e-05,2.7525073164724745e-05,7.025050581432879e-05,1.0361960448790342e-05,1.800413701857906e-05,0.0004087397828698158,0.00033602758776396513,3.040979390789289e-05,1.4096525774220936e-05
35,2.1574320271611214e-05,9.868333290796727e-05,9.999999747378752e-05,50.60749435424805,0.9915981292724609,3.858646596199833e-05,2.6962907213601284e-05,5.8128931414103135e-05,5.398243047238793e-06,1.137833714892622e-05,2.1506519260583445e-05,5.559785222430946e-06,2.8240287974767853e-06,2.382364618824795e-05
36,4.255661406205036e-05,9.609296103008091e-05,9.999999747378752e-05,50.9643669128418,0.9711413383483887,4.520006768871099e-05,5.2677693020086735e-05,3.026293961738702e-05,5.002097168471664e-05,0.00013815458805765957,9.345180842501577e-06,3.58022989530582e-05,1.4213234862836543e-05,7.332501809287351e-06
37,2.603673783596605e-05,9.761883120518178e-05,9.999999747378752e-05,50.357696533203125,0.9800503253936768,5.3612093324773014e-05,2.613817559904419e-05,4.776489004143514e-05,4.9792938625614624e-06,5.452526693261461e-06,5.9446581872180104e-05,1.0939748790406156e-05,1.8127264411305077e-05,7.870060471759643e-06
38,1.9136658011120744e-05,0.00010336511331843212,9.999999747378752e-05,52.10558319091797,1.0316550731658936,2.8860797101515345e-05,3.952659972128458e-05,2.9214217647677287e-05,1.7772552382666618e-05,4.604939022101462e-06,9.443494491279125e-06,7.5532711889536586e-06,2.8086393285775557e-05,7.1676436164125334e-06
39,3.587747778510675e-05,0.0001000076299533248,9.999999747378752e-05,51.321327209472656,1.2298896312713623,3.946101787732914e-05,5.057973976363428e-05,7.242913852678612e-05,8.861223250278272e-06,1.3241541637398768e-05,9.699844667920843e-05,1.9245540897827595e-05,1.7256472347071394e-05,4.824172265216475e-06
40,2.437406510580331e-05,9.758486703503877e-05,9.999999747378752e-05,50.99062728881836,1.0956761837005615,3.8823567592771724e-05,4.5572851377073675e-05,4.01949328079354e-05,5.901465556235053e-06,3.1791612400411395e-06,9.634906746214256e-06,5.4038788221077994e-05,1.9713967049028724e-05,2.3069442249834538e-06
41,1.0483726327947807e-05,0.0001038609043462202,9.999999747378752e-05,50.94599151611328,0.9698596000671387,2.187494646932464e-05,1.9290733689558692e-05,1.5096922652446665e-05,7.867845852160826e-06,9.598318683856633e-06,8.302706191898324e-06,4.376325705379713e-06,5.407116987043992e-06,2.5386170818819664e-06
42,1.9862349290633574e-05,0.00011629764048848301,9.999999747378752e-05,50.930362701416016,0.9842314720153809,2.273841528221965e-05,3.0496308681904338e-05,4.8515445087105036e-05,7.88868510426255e-06,9.994039828598034e-06,8.621313099865802e-06,2.105450585077051e-05,8.994408744911198e-06,2.045801556960214e-05
43,1.93550658877939e-05,0.00010814361303346232,9.999999747378752e-05,50.81766891479492,0.9865295886993408,3.0381699616555125e-05,2.0612238586181775e-05,4.9941561883315444e-05,3.8665043575747404e-06,8.606115443399176e-06,8.119292033370584e-06,7.2639795689610764e-06,3.475240873740404e-06,4.192896085442044e-05
44,1.8296899725100957e-05,0.00012894881365355104,9.999999747378752e-05,51.19033432006836,0.966794490814209,3.2819541956996545e-05,1.9695346054504625e-05,2.1509704311029054e-05,7.147992619138677e-06,1.604995850357227e-05,9.972754924092442e-06,3.373071740497835e-05,9.09112441149773e-06,1.465495824959362e-05
45,3.502780236885883e-05,0.0001150436291936785,9.999999747378752e-05,50.84748077392578,1.0071611404418945,1.943087590916548e-05,1.7778933397494256e-05,6.63260871078819e-05,1.2627284377231263e-05,5.943244559603045e-06,7.008244665485108e-06,2.217941619164776e-05,0.0001608502643648535,3.1058461900101975e-06
46,1.6458721802337095e-05,0.00010698838013922796,9.999999747378752e-05,51.31014633178711,1.2574872970581055,5.423432958195917e-05,1.2686490663327277e-05,1.806265390769113e-05,1.5139808056119364e-05,3.7644506392098265e-06,5.13211762154242e-06,8.07059677754296e-06,2.697380114113912e-05,4.064232143718982e-06
47,2.387735185038764e-05,0.00011472391634015366,9.999999747378752e-05,50.9770393371582,1.2264559268951416,3.8002035580575466e-05,2.9003511372138746e-05,4.4022672227583826e-05,7.655359695490915e-06,9.433287232241128e-06,1.5067969798110425e-05,1.5847441318328492e-05,4.970931331627071e-05,6.154568836791441e-06
48,1.3436587323667482e-05,0.00010569080768618733,9.999999747378752e-05,50.6075325012207,0.9522304534912109,2.5981449653045274e-05,2.3880020307842642e-05,2.7188070816919208e-05,1.0209821084572468e-05,4.8296387831214815e-06,3.2361083412979497e-06,1.3990740626468323e-05,8.924346730054822e-06,2.6890868412010605e-06
49,6.059272345737554e-05,0.00011371282744221389,9.999999747378752e-05,50.804893493652344,0.9765048027038574,2.5588831704226322e-05,2.0548532120301388e-05,4.2521318391663954e-05,0.0003804165171459317,9.648279956309125e-06,6.149322416604264e-06,5.0143480621045455e-05,4.27326949647977e-06,6.044925612513907e-06
50,2.7937820050283335e-05,0.00010385188215877861,9.999999747378752e-05,50.75006866455078,0.9770152568817139,3.263190956204198e-05,4.316660852055065e-05,1.4762438695470337e-05,6.369401035044575e-06,4.17760202253703e-06,4.7055218601599336e-06,1.0187533916905522e-05,0.00013286613102536649,2.5732592803251464e-06
51,5.392353341449052e-05,0.00010464054503245279,9.999999747378752e-05,50.81650924682617,0.9596726894378662,3.929380181943998e-05,1.4469529560301453e-05,7.26434591342695e-05,6.10419283475494e-06,1.181815423478838e-05,0.000287339003989473,3.850666689686477e-05,8.977301149570849e-06,6.159654731163755e-06
52,2.25257554120617e-05,0.00010792854300234467,9.999999747378752e-05,50.91529083251953,0.9767682552337646,5.26407893630676e-05,3.061290044570342e-05,6.142413622001186e-05,4.526247266767314e-06,9.161041816696525e-06,1.0215799193247221e-05,1.7067139197024517e-05,3.1791862511454383e-06,1.3904535080655478e-05
53,2.0871302695013583e-05,0.00010281908907927573,9.999999747378752e-05,51.1170654296875,1.2414882183074951,2.9373852157732472e-05,2.3351780328084715e-05,3.329051469336264e-05,1.803096165531315e-05,4.893209188594483e-05,3.707192036017659e-06,2.604429391794838e-05,2.1735174868808826e-06,2.9375039503065636e-06
54,2.055320146610029e-05,0.00010536485933698714,9.999999747378752e-05,51.19221496582031,1.1640563011169434,5.135438186698593e-05,1.9482116840663366e-05,4.3798412661999464e-05,3.2853374705155147e-06,3.7142719975236105e-06,4.400720172270667e-06,7.584085324197076e-06,4.83235162391793e-05,3.035942881979281e-06
55,1.7776168533600867e-05,0.00010647351882653311,9.999999747378752e-05,50.6617546081543,0.9600059986114502,2.1768153601442464e-05,3.582547651603818e-05,2.930198570538778e-05,6.557520009664586e-06,4.530636942945421e-06,9.526325811748393e-06,6.293792921496788e-06,6.92346384312259e-06,3.925816417904571e-05
56,2.1311832824721932e-05,0.00010698365076677874,9.999999747378752e-05,51.11814880371094,0.9905929565429688,2.7306881747790612e-05,2.6562622224446386e-05,8.5761486843694e-05,6.2412850638793316e-06,1.1352063665981404e-05,8.954953045758884e-06,1.7408039639121853e-05,6.322065928543452e-06,1.8970930568684707e-06
